147,2029.0,1402.0,552.0
148,1838.0,1302.0,698.0
149,1907.0,1300.0,551.0
150,1730.0,1132.0,580.0
151,1654.0,1252.0,539.0
152,1634.0,1060.0,546.0
153,1779.0,1318.0,575.0
154,1456.0,1330.0,421.0
155,1849.0,1344.0,503.0
156,1817.0,1355.0,484.0
157,1662.0,1043.0,580.0
158,1612.0,1309.0,480.0
159,1572.0,1239.0,386.0
160,1445.0,959.0,474.0
161,1596.0,1236.0,472.0
162,1531.0,1129.0,570.0
163,1508.0,1247.0,520.0
164,1772.0,960.0,481.0
165,1278.0,1019.0,288.0
166,1505.0,1142.0,453.0
167,1445.0,1113.0,397.0
168,1489.0,956.0,475.0
169,1369.0,756.0,468.0
170,1231.0,805.0,343.0
171,1361.0,1133.0,354.0
172,1474.0,1043.0,475.0
173,1413.0,953.0,463.0
174,1296.0,973.0,476.0
175,1185.0,742.0,404.0
176,1391.0,1020.0,432.0
177,1352.0,835.0,389.0
178,1308.0,907.0,363.0
179,1191.0,829.0,445.0
180,1507.0,996.0,419.0
181,1045.0,925.0,418.0
182,1116.0,950.0,420.0
183,1308.0,1029.0,376.0
184,1043.0,861.0,274.0
185,1035.0,759.0,356.0
186,1376.0,893.0,402.0
187,1215.0,863.0,346.0
188,1186.0,770.0,321.0
189,985.0,898.0,411.0
190,1050.0,857.0,343.0
191,1183.0,742.0,289.0
192,1256.0,908.0,317.0
193,938.0,753.0,261.0
194,1108.0,1009.0,322.0
195,997.0,567.0,335.0
196,1138.0,797.0,289.0
197,925.0,646.0,300.0
198,1058.0,622.0,287.0
199,964.0,750.0,318.0
200,969.0,534.0,302.0
201,894.0,794.0,309.0
202,983.0,582.0,299.0
203,1010.0,565.0,259.0
204,841.0,686.0,259.0
205,944.0,740.0,268.0
206,900.0,931.0,244.0
207,1064.0,610.0,301.0
208,1039.0,634.0,323.0
209,982.0,582.0,215.0
210,805.0,731.0,208.0
211,795.0,570.0,310.0
212,844.0,661.0,233.0
213,916.0,476.0,187.0
214,851.0,462.0,259.0
215,842.0,505.0,252.0
216,965.0,687.0,336.0
217,836.0,527.0,358.0
218,722.0,609.0,320.0
219,920.0,429.0,278.0
220,831.0,580.0,217.0
221,845.0,909.0,211.0
222,836.0,470.0,264.0
223,790.0,449.0,252.0
224,912.0,750.0,253.0
225,819.0,647.0,263.0
226,701.0,591.0,200.0
227,699.0,558.0,217.0
228,619.0,413.0,197.0
229,748.0,548.0,213.0
230,699.0,585.0,224.0
231,741.0,301.0,214.0
232,641.0,566.0,206.0
233,669.0,435.0,195.0
234,787.0,560.0,198.0
235,573.0,514.0,138.0
236,647.0,548.0,226.0
237,537.0,393.0,179.0
238,709.0,415.0,203.0
239,587.0,384.0,213.0
240,718.0,548.0,212.0
241,580.0,388.0,109.0
242,650.0,506.0,283.0
243,755.0,449.0,187.0
244,519.0,495.0,175.0
245,475.0,413.0,186.0
246,704.0,437.0,288.0
247,623.0,349.0,164.0
248,500.0,416.0,187.0
249,620.0,487.0,171.0
250,604.0,497.0,195.0
251,695.0,329.0,190.0
252,510.0,544.0,144.0
253,609.0,407.0,197.0
254,625.0,526.0,162.0
255,534.0,562.0,156.0
256,562.0,346.0,198.0
257,513.0,216.0,190.0
258,548.0,440.0,117.0
259,641.0,395.0,178.0
260,623.0,408.0,142.0
261,645.0,318.0,161.0
262,483.0,393.0,187.0
263,562.0,452.0,186.0
264,558.0,395.0,277.0
265,423.0,496.0,101.0
266,625.0,367.0,180.0
267,467.0,342.0,149.0
268,666.0,402.0,139.0
269,526.0,401.0,223.0
270,607.0,395.0,220.0
271,571.0,366.0,135.0
272,469.0,324.0,124.0
273,475.0,523.0,116.0
274,522.0,371.0,110.0
275,429.0,261.0,76.0
276,400.0,221.0,199.0
277,438.0,302.0,138.0
278,573.0,476.0,113.0
