cluster_size,0.125,0.175,0.18,0.225,0.23,0.35,0.4
52,20292.0,12448.0,11944.0,5957.0,6072.0,2711.0,5.0
53,19624.0,12386.0,12178.0,5856.0,5918.0,2710.0,13.0
54,18504.0,11773.0,11443.0,5888.0,5561.0,2633.0,12.0
55,17916.0,11509.0,10696.0,5269.0,5590.0,2383.0,15.0
56,16785.0,10785.0,11394.0,5148.0,4973.0,2574.0,23.0
57,16672.0,10005.0,10467.0,5487.0,4534.0,2365.0,16.0
58,16494.0,10682.0,9317.0,4461.0,4780.0,2391.0,10.0
59,15416.0,9640.0,9316.0,4809.0,4441.0,2380.0,13.0
60,15203.0,9275.0,9611.0,4230.0,4264.0,2487.0,4.0
61,14669.0,9120.0,8877.0,4030.0,4089.0,2248.0,0.0
62,14361.0,8842.0,8287.0,4330.0,4267.0,2329.0,8.0
63,13516.0,7811.0,8406.0,4104.0,3914.0,2022.0,0.0
64,13616.0,8541.0,7149.0,4196.0,3543.0,2006.0,15.0
65,12912.0,8520.0,7702.0,3477.0,3846.0,2088.0,4.0
66,12758.0,7130.0,7462.0,3507.0,3525.0,1911.0,10.0
67,11486.0,7489.0,7393.0,3417.0,2961.0,1753.0,1.0
68,11388.0,7419.0,7030.0,3572.0,2997.0,2329.0,13.0
69,10984.0,7080.0,7116.0,3475.0,3245.0,2001.0,1.0
70,10825.0,6950.0,6855.0,3102.0,3001.0,2017.0,27.0
71,10793.0,6839.0,6951.0,2961.0,2952.0,2021.0,10.0
72,10253.0,6228.0,6614.0,2874.0,3012.0,2019.0,4.0
73,9573.0,6159.0,5905.0,2676.0,2613.0,1860.0,12.0
74,9386.0,5567.0,5727.0,2788.0,2816.0,1546.0,3.0
75,9815.0,6208.0,5432.0,2667.0,2493.0,1810.0,25.0
76,9328.0,5807.0,5638.0,2899.0,2474.0,1848.0,0.0
77,9294.0,5503.0,5582.0,2787.0,2410.0,1729.0,7.0
78,8583.0,5428.0,4860.0,2613.0,2386.0,1527.0,8.0
79,8865.0,5623.0,5514.0,2236.0,2241.0,1585.0,12.0
80,8088.0,5204.0,5280.0,2307.0,2307.0,1788.0,0.0
81,8748.0,5176.0,5126.0,2040.0,2302.0,1609.0,9.0
82,7796.0,5178.0,4795.0,2463.0,2088.0,1319.0,3.0
83,7446.0,4940.0,4698.0,2225.0,2016.0,1680.0,4.0
84,7276.0,4542.0,4621.0,2104.0,2050.0,1361.0,3.0
85,7231.0,4727.0,4199.0,2239.0,1995.0,1708.0,0.0
86,7170.0,4713.0,4606.0,1729.0,2181.0,1206.0,18.0
87,6779.0,4068.0,4306.0,2070.0,2033.0,1310.0,1.0
88,6880.0,3739.0,4131.0,1657.0,1798.0,1288.0,0.0
89,6829.0,4139.0,4058.0,1748.0,1865.0,1313.0,35.0
90,6575.0,4117.0,3700.0,1947.0,1930.0,1443.0,4.0
91,6434.0,4057.0,3682.0,1766.0,1775.0,1231.0,2.0
92,6188.0,3547.0,3882.0,1954.0,1817.0,1259.0,4.0
93,6127.0,4017.0,3552.0,1785.0,1566.0,1134.0,13.0
94,5908.0,4243.0,3471.0,1942.0,1511.0,1264.0,4.0
95,5782.0,3292.0,3778.0,1813.0,1693.0,1261.0,11.0
96,5669.0,3666.0,3183.0,1521.0,1530.0,1287.0,6.0
97,5559.0,3557.0,3415.0,1510.0,1509.0,1352.0,6.0
98,5402.0,3811.0,3407.0,1607.0,1434.0,1298.0,5.0
99,5088.0,3518.0,3108.0,1611.0,1337.0,1142.0,14.0
100,5522.0,3477.0,3299.0,1536.0,1418.0,978.0,0.0
101,5176.0,3185.0,3112.0,1295.0,1469.0,979.0,11.0
102,4982.0,3268.0,3142.0,1324.0,1517.0,1168.0,3.0
103,5010.0,2978.0,2780.0,1431.0,1380.0,989.0,24.0
104,4751.0,3045.0,3219.0,1611.0,1351.0,1118.0,22.0
105,4931.0,2857.0,2937.0,1416.0,1343.0,970.0,2.0
106,4721.0,2816.0,3101.0,1474.0,1283.0,1079.0,21.0
